859.598853868 1.01586479246
862.068965517 1.01092141787
864.553314121 1.00598797687
867.052023121 1.00106447802
869.565217391 0.996150929958
872.093023256 0.991247341311
874.635568513 0.986353720761
877.192982456 0.981470077017
879.765395894 0.976596418821
882.352941176 0.971732754951
884.955752212 0.966879094214
887.573964497 0.962035445455
890.207715134 0.95720181755
892.857142857 0.952378219411
895.52238806 0.947564659984
898.203592814 0.942761148249
900.900900901 0.937967693222
903.614457831 0.933184303954
906.344410876 0.92841098953
909.090909091 0.923647759072
911.854103343 0.918894621737
914.634146341 0.91415158672
917.431192661 0.90941866325
920.245398773 0.904695860595
923.076923077 0.899983188057
925.925925926 0.895280654978
928.792569659 0.890588270736
931.677018634 0.885906044747
934.579439252 0.881233986465
937.5 0.876572105382
940.438871473 0.871920411028
943.396226415 0.867278912974
946.372239748 0.862647620829
949.367088608 0.858026544239
952.380952381 0.853415692892
955.414012739 0.848815076517
958.466453674 0.844224704881
961.538461538 0.839644587791
964.63022508 0.835074735098
967.741935484 0.830515156692
970.873786408 0.825965862504
974.025974026 0.821426862507
977.198697068 0.816898166718
980.392156863 0.812379785193
983.606557377 0.807871728034
986.842105263 0.803374005384
990.099009901 0.798886627429
993.377483444 0.794409604401
996.677740864 0.789942946573
1000.0 0.785486664265
1003.34448161 0.78104076784
1006.7114094 0.776605267707
1010.1010101 0.772180174319
1013.51351351 0.767765498175
1016.94915254 0.763361249822
1020.40816327 0.758967439851
1023.89078498 0.754584078901
1027.39726027 0.750211177659
1030.92783505 0.745848746857
1034.48275862 0.741496797277
1038.06228374 0.737155339748
1041.66666667 0.732824385149
1045.29616725 0.728503944408
1048.95104895 0.7241940285
1052.63157895 0.719894648452
1056.33802817 0.715605815341
1060.07067138 0.711327540296
1063.82978723 0.707059834493
1067.61565836 0.702802709164
1071.42857143 0.698556175589
1075.2688172 0.694320245104
1079.13669065 0.690094929095
1083.03249097 0.685880239002
1086.95652174 0.681676186319
1090.90909091 0.677482782594
1094.89051095 0.673300039429
1098.9010989 0.669127968482
1102.94117647 0.664966581464
1107.01107011 0.660815890146
1111.11111111 0.656675906351
1115.24163569 0.652546641962
1119.40298507 0.648428108918
1123.59550562 0.644320319216
1127.81954887 0.640223284911
1132.0754717 0.636137018118
1136.36363636 0.63206153101
1140.68441065 0.627996835822
1145.03816794 0.623942944846
1149.42528736 0.619899870437
1153.84615385 0.615867625012
1158.3011583 0.611846221049
1162.79069767 0.607835671088
1167.3151751 0.603835987735
1171.875 0.599847183655
1176.47058824 0.595869271581
1181.1023622 0.59190226431
1185.77075099 0.587946174704
1190.47619048 0.58400101569
1195.21912351 0.580066800264
1200.0 0.576143541486
1204.81927711 0.572231252487
1209.67741935 0.568329946465
1214.57489879 0.564439636687
1219.51219512 0.560560336491
1224.48979592 0.556692059282
1229.50819672 0.55283481854
1234.56790123 0.548988627815
1239.66942149 0.545153500728
1244.81327801 0.541329450977
1250.0 0.537516492329
1255.23012552 0.533714638629
1260.50420168 0.529923903796
1265.82278481 0.526144301824
1271.18644068 0.522375846785
1276.59574468 0.518618552828
1282.05128205 0.514872434181
1287.55364807 0.511137505148
1293.10344828 0.507413780116
1298.7012987 0.503701273551
1304.34782609 0.5
1310.04366812 0.496309974093
1315.78947368 0.492631210543
1321.58590308 0.488963724145
1327.43362832 0.485307529781
1333.33333333 0.481662642417
1339.28571429 0.478029077106
1345.29147982 0.474406848987
1351.35135135 0.470795973288
1357.46606335 0.467196465327
1363.63636364 0.463608340511
